12/24/1960,,79,34,0,0,0
12/25/1960,,75,34,0,0,0
12/26/1960,,80,33,0,0,0
12/27/1960,,69,33,0,0,0
12/28/1960,,66,40,0,0,0
12/29/1960,,71,34,0,0,0
12/30/1960,,73,33,0,0,0
12/31/1960,,65,29,0,0,0
1/1/1961,,65,39,0,0,0
1/2/1961,,68,33,0,0,0
1/3/1961,,72,28,0,0,0
1/4/1961,,71,29,0,0,0
1/5/1961,,71,32,0,0,0
1/6/1961,,76,30,0,0,0
1/7/1961,,78,28,0,0,0
1/8/1961,,80,27,0,0,0
1/9/1961,,79,30,0,0,0
1/10/1961,,81,32,0,0,0
1/11/1961,,83,33,0,0,0
1/12/1961,,78,33,0,0,0
1/13/1961,,80,30,0,0,0
1/14/1961,,86,33,0,0,0
1/15/1961,,84,38,0,0,0
1/16/1961,,87,36,0,0,0
1/17/1961,,85,36,0,0,0
1/18/1961,,85,38,0,0,0
1/19/1961,,84,44,0,0,0
1/20/1961,,81,52,0.02,0,0
1/21/1961,,72,41,0,0,0
1/22/1961,,69,52,0,0,0
1/23/1961,,72,38,0,0,0
1/24/1961,,70,38,0,0,0
1/25/1961,,70,49,0,0,0
1/26/1961,,62,51,0.9,0,0
1/27/1961,,63,50,0.05,0,0
1/28/1961,,64,44,0,0,0
1/29/1961,,64,38,0,0,0
1/30/1961,,70,41,0,0,0
1/31/1961,,68,43,0,0,0
2/1/1961,,69,50,0,0,0
2/2/1961,,66,47,0,0,0
2/3/1961,,68,51,0,0,0
2/4/1961,,78,40,0,0,0
2/5/1961,,75,37,0,0,0
2/6/1961,,70,37,0,0,0
2/7/1961,,64,48,0.12,0,0
2/8/1961,,67,38,0.06,0,0
2/9/1961,,73,41,0,0,0
2/10/1961,,80,41,0,0,0
2/11/1961,,,47,0,0,0
2/12/1961,,67,54,0,0,0
2/13/1961,,68,36,0,0,0
2/14/1961,,77,37,0,0,0
2/15/1961,,71,37,0,0,0
2/16/1961,,65,52,0.06,0,0
2/17/1961,,65,43,0,0,0
2/18/1961,,65,43,0,0,0
2/19/1961,,71,33,0,0,0
2/20/1961,,81,35,0,0,0
2/21/1961,,81,38,0,0,0
2/22/1961,,77,37,0,0,0
2/23/1961,,78,40,0,0,0
2/24/1961,,79,36,0,0,0
2/25/1961,,77,38,0,0,0
2/26/1961,,67,45,0,0,0
2/27/1961,,71,36,0,0,0
2/28/1961,,79,35,0,0,0
3/1/1961,,85,39,0,0,0
3/2/1961,,79,38,0,0,0
3/3/1961,,,54,0.01,0,0
3/4/1961,,61,47,0.19,0,0
3/5/1961,,66,50,0.11,0,0
3/6/1961,,64,47,0,0,0
3/7/1961,,75,39,0,0,0
3/8/1961,,83,35,0,0,0
3/9/1961,,75,41,0,0,0
3/10/1961,,73,39,0,0,0
3/11/1961,,69,45,0,0,0
3/12/1961,,76,44,0,0,0
3/13/1961,,78,43,0,0,0
3/14/1961,,76,42,0,0,0
3/15/1961,,69,51,0.04,0,0
3/16/1961,,65,47,0.01,0,0
3/17/1961,,,44,0,0,0
3/18/1961,,68,41,0,0,0
3/19/1961,,77,38,0,0,0
3/20/1961,,75,41,0,0,0
3/21/1961,,71,54,0,0,0
3/22/1961,,72,47,0,0,0
3/23/1961,,68,47,0,0,0
3/24/1961,,63,51,0,0,0
3/25/1961,,60,47,0.35,0,0
3/26/1961,,65,42,0,0,0
3/27/1961,,65,46,0,0,0
3/28/1961,,61,49,1.01,0,0
3/29/1961,,64,41,0.17,0,0
3/30/1961,,65,46,0,0,0
3/31/1961,,67,54,0,0,0
4/1/1961,,73,46,0,0,0
4/2/1961,,91,46,0,0,0
4/3/1961,,93,46,0,0,0
4/4/1961,,88,43,0,0,0
4/5/1961,,75,58,0,0,0
4/6/1961,,68,57,0,0,0
4/7/1961,,65,56,0.01,0,0
4/8/1961,,78,40,0,0,0
4/9/1961,,73,43,0,0,0
4/10/1961,,67,53,0,0,0
4/11/1961,,76,46,0,0,0
4/12/1961,,,46,0,0,0
4/13/1961,,70,47,0,0,0
4/14/1961,,74,42,0,0,0
4/15/1961,,93,45,0,0,0
4/16/1961,,90,48,0,0,0
4/17/1961,,86,48,0,0,0
4/18/1961,,75,53,0,0,0
4/19/1961,,67,57,0,0,0
4/20/1961,,65,45,0,0,0
4/21/1961,,68,48,0,0,0
4/22/1961,,69,49,0,0,0
4/23/1961,,66,48,0,0,0
4/24/1961,,67,42,0,0,0
4/25/1961,,68,40,0,0,0
4/26/1961,,75,42,0,0,0
4/27/1961,,78,42,0,0,0
4/28/1961,,83,42,0,0,0
4/29/1961,,80,46,0,0,0
4/30/1961,,80,47,0,0,0
5/1/1961,,77,55,0,0,0
5/2/1961,,76,52,0,0,0
5/3/1961,,65,53,0,0,0
5/4/1961,,66,52,0,0,0
5/5/1961,,69,49,0,0,0
5/6/1961,,66,54,0,0,0
5/7/1961,,72,54,0,0,0
5/8/1961,,87,45,0,0,0
5/9/1961,,87,49,0,0,0
5/10/1961,,,50,0,0,0
5/11/1961,,74,54,0,0,0
5/12/1961,,67,54,0,0,0
5/13/1961,,72,53,0,0,0
5/14/1961,,76,52,0,0,0
5/15/1961,,73,52,0,0,0
5/16/1961,,68,56,0,0,0
5/17/1961,,72,56,0,0,0
5/18/1961,,73,57,0,0,0
5/19/1961,,71,57,0,0,0
5/20/1961,,75,51,0,0,0
5/21/1961,,78,52,0,0,0
5/22/1961,,74,57,0,0,0
5/23/1961,,75,54,0,0,0
