STATION,NAME,DATE,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN
USC00042706,"EL CAJON, CA US",12/17/2013,,0,,,81,48
USC00042706,"EL CAJON, CA US",12/18/2013,,0,,,71,52
USC00042706,"EL CAJON, CA US",12/19/2013,,0.38,,,60,52
USC00042706,"EL CAJON, CA US",12/20/2013,,0.08,,,59,40
USC00042706,"EL CAJON, CA US",12/21/2013,,0,,,61,41
USC00042706,"EL CAJON, CA US",12/22/2013,,0,,,71,39
USC00042706,"EL CAJON, CA US",12/23/2013,,0,,,75,40
USC00042706,"EL CAJON, CA US",12/24/2013,,0,,,77,39
USC00042706,"EL CAJON, CA US",12/25/2013,,0,,,82,41
USC00042706,"EL CAJON, CA US",12/26/2013,,0,,,79,37
USC00042706,"EL CAJON, CA US",12/27/2013,,0,,,84,34
USC00042706,"EL CAJON, CA US",12/28/2013,,0,,,73,45
USC00042706,"EL CAJON, CA US",12/29/2013,,0,,,76,36
USC00042706,"EL CAJON, CA US",12/30/2013,,0,,,75,34
USC00042706,"EL CAJON, CA US",12/31/2013,,0,,,73,35
USC00042706,"EL CAJON, CA US",1/1/2014,,0,,,77,37
USC00042706,"EL CAJON, CA US",1/2/2014,,0,,,79,39
USC00042706,"EL CAJON, CA US",1/3/2014,,0,,,76,41
USC00042706,"EL CAJON, CA US",1/4/2014,,0,,,73,47
USC00042706,"EL CAJON, CA US",1/5/2014,,0,,,79,41
USC00042706,"EL CAJON, CA US",1/6/2014,,0,,,75,38
USC00042706,"EL CAJON, CA US",1/7/2014,,0,,,70,37
USC00042706,"EL CAJON, CA US",1/8/2014,,0,,,68,41
USC00042706,"EL CAJON, CA US",1/9/2014,,0,,,64,51
USC00042706,"EL CAJON, CA US",1/10/2014,,0,,,75,41
USC00042706,"EL CAJON, CA US",1/11/2014,,0,,,79,41
USC00042706,"EL CAJON, CA US",1/12/2014,,0,,,70,39
USC00042706,"EL CAJON, CA US",1/13/2014,,0,,,81,39
USC00042706,"EL CAJON, CA US",1/14/2014,,0,,,84,38
USC00042706,"EL CAJON, CA US",1/15/2014,,0,,,86,40
USC00042706,"EL CAJON, CA US",1/16/2014,,0,,,86,39
USC00042706,"EL CAJON, CA US",1/17/2014,,0,,,85,40
USC00042706,"EL CAJON, CA US",1/18/2014,,0,,,82,39
USC00042706,"EL CAJON, CA US",1/19/2014,,0,,,82,38
USC00042706,"EL CAJON, CA US",1/20/2014,,0,,,82,40
USC00042706,"EL CAJON, CA US",1/21/2014,,0,,,78,43
USC00042706,"EL CAJON, CA US",1/22/2014,,0,,,76,45
USC00042706,"EL CAJON, CA US",1/23/2014,,0,,,69,39
USC00042706,"EL CAJON, CA US",1/24/2014,,0,,,67,51
USC00042706,"EL CAJON, CA US",1/25/2014,,0,,,73,57
USC00042706,"EL CAJON, CA US",1/26/2014,,0,,,70,48
USC00042706,"EL CAJON, CA US",1/27/2014,,0,,,69,51
USC00042706,"EL CAJON, CA US",1/28/2014,,0,,,74,45
USC00042706,"EL CAJON, CA US",1/29/2014,,0,,,80,44
USC00042706,"EL CAJON, CA US",1/30/2014,,0,,,64,49
USC00042706,"EL CAJON, CA US",1/31/2014,,0.14,,,63,54
USC00042706,"EL CAJON, CA US",2/1/2014,,0,,,65,43
USC00042706,"EL CAJON, CA US",2/2/2014,,0,,,64,39
USC00042706,"EL CAJON, CA US",2/3/2014,,0.1,,,60,48
USC00042706,"EL CAJON, CA US",2/4/2014,,0,,,62,45
USC00042706,"EL CAJON, CA US",2/5/2014,,0,,,62,45
USC00042706,"EL CAJON, CA US",2/6/2014,,0.02,,,62,49
USC00042706,"EL CAJON, CA US",2/7/2014,,0.08,,,65,52
USC00042706,"EL CAJON, CA US",2/8/2014,,0,,,70,45
USC00042706,"EL CAJON, CA US",2/9/2014,,0,,,68,52
USC00042706,"EL CAJON, CA US",2/10/2014,,0,,,69,49
USC00042706,"EL CAJON, CA US",2/11/2014,,0,,,79,45
USC00042706,"EL CAJON, CA US",2/12/2014,,0,,,85,46
USC00042706,"EL CAJON, CA US",2/13/2014,,0,,,85,46
USC00042706,"EL CAJON, CA US",2/14/2014,,0,,,87,46
USC00042706,"EL CAJON, CA US",2/15/2014,,0,,,88,45
USC00042706,"EL CAJON, CA US",2/16/2014,,0,,,81,48
USC00042706,"EL CAJON, CA US",2/17/2014,,0,,,77,46
USC00042706,"EL CAJON, CA US",2/18/2014,,0,,,71,49
USC00042706,"EL CAJON, CA US",2/19/2014,,0,,,70,54
USC00042706,"EL CAJON, CA US",2/20/2014,,0,,,85,44
USC00042706,"EL CAJON, CA US",2/21/2014,,0,,,82,49
USC00042706,"EL CAJON, CA US",2/22/2014,,0,,,75,43
USC00042706,"EL CAJON, CA US",2/23/2014,,0,,,74,43
USC00042706,"EL CAJON, CA US",2/24/2014,,0,,,74,43
USC00042706,"EL CAJON, CA US",2/25/2014,,0,,,70,53
USC00042706,"EL CAJON, CA US",2/26/2014,,0,,,69,52
USC00042706,"EL CAJON, CA US",2/27/2014,,0.12,,,70,53
USC00042706,"EL CAJON, CA US",2/28/2014,,0.75,,,66,59
USC00042706,"EL CAJON, CA US",3/1/2014,,0.37,,,63,55
USC00042706,"EL CAJON, CA US",3/2/2014,,0.29,,,63,52
USC00042706,"EL CAJON, CA US",3/3/2014,,0,,,74,45
USC00042706,"EL CAJON, CA US",3/4/2014,,0,,,72,54
USC00042706,"EL CAJON, CA US",3/5/2014,,0,,,80,48
USC00042706,"EL CAJON, CA US",3/6/2014,,0,,,78,54
USC00042706,"EL CAJON, CA US",3/7/2014,,0,,,75,57
USC00042706,"EL CAJON, CA US",3/8/2014,,0,,,87,45
USC00042706,"EL CAJON, CA US",3/9/2014,,0,,,88,47
USC00042706,"EL CAJON, CA US",3/10/2014,,0,,,83,48
USC00042706,"EL CAJON, CA US",3/11/2014,,0,,,76,47
USC00042706,"EL CAJON, CA US",3/12/2014,,0,,,79,51
USC00042706,"EL CAJON, CA US",3/13/2014,,0,,,68,53
USC00042706,"EL CAJON, CA US",3/14/2014,,0,,,75,48
USC00042706,"EL CAJON, CA US",3/15/2014,,0,,,87,47
USC00042706,"EL CAJON, CA US",3/16/2014,,0,,,92,49
USC00042706,"EL CAJON, CA US",3/17/2014,,0,,,80,48
USC00042706,"EL CAJON, CA US",3/18/2014,,0,,,74,54
USC00042706,"EL CAJON, CA US",3/19/2014,,0,,,77,52
USC00042706,"EL CAJON, CA US",3/20/2014,,0,,,76,47
USC00042706,"EL CAJON, CA US",3/21/2014,,0,,,70,57
USC00042706,"EL CAJON, CA US",3/22/2014,,0,,,67,58
USC00042706,"EL CAJON, CA US",3/23/2014,,0,,,73,55
USC00042706,"EL CAJON, CA US",3/24/2014,,0,,,72,60
USC00042706,"EL CAJON, CA US",3/25/2014,,0,,,66,58
USC00042706,"EL CAJON, CA US",3/26/2014,,0.06,,,65,54
USC00042706,"EL CAJON, CA US",3/27/2014,,0.07,,,65,53
USC00042706,"EL CAJON, CA US",3/28/2014,,0,,,71,50
USC00042706,"EL CAJON, CA US",3/29/2014,,0,,,79,48
USC00042706,"EL CAJON, CA US",3/30/2014,,0,,,70,54
USC00042706,"EL CAJON, CA US",3/31/2014,,0,,,67,44
USC00042706,"EL CAJON, CA US",4/1/2014,,0.15,,,64,48
USC00042706,"EL CAJON, CA US",4/2/2014,,0.15,,,62,48
USC00042706,"EL CAJON, CA US",4/3/2014,,0,,,69,41
USC00042706,"EL CAJON, CA US",4/4/2014,,0,,,64,42
USC00042706,"EL CAJON, CA US",4/5/2014,,0.08,,,65,49
USC00042706,"EL CAJON, CA US",4/6/2014,,0,,,80,45
USC00042706,"EL CAJON, CA US",4/7/2014,,0,,,90,54
USC00042706,"EL CAJON, CA US",4/8/2014,,0,,,95,52
USC00042706,"EL CAJON, CA US",4/9/2014,,0,,,95,53
USC00042706,"EL CAJON, CA US",4/10/2014,,0,,,90,50
USC00042706,"EL CAJON, CA US",4/11/2014,,0,,,84,54
USC00042706,"EL CAJON, CA US",4/12/2014,,0,,,68,58
USC00042706,"EL CAJON, CA US",4/13/2014,,0,,,68,57
USC00042706,"EL CAJON, CA US",4/14/2014,,0,,,86,52
USC00042706,"EL CAJON, CA US",4/15/2014,,0,,,81,51
USC00042706,"EL CAJON, CA US",4/16/2014,,0,,,75,54
USC00042706,"EL CAJON, CA US",4/17/2014,,0,,,70,56
USC00042706,"EL CAJON, CA US",4/18/2014,,0,,,74,59
USC00042706,"EL CAJON, CA US",4/19/2014,,0,,,75,57
USC00042706,"EL CAJON, CA US",4/20/2014,,0,,,77,55
USC00042706,"EL CAJON, CA US",4/21/2014,,0,,,82,56
USC00042706,"EL CAJON, CA US",4/22/2014,,0,,,75,59
USC00042706,"EL CAJON, CA US",4/23/2014,,0,,,73,51
USC00042706,"EL CAJON, CA US",4/24/2014,,0,,,76,52
USC00042706,"EL CAJON, CA US",4/25/2014,,0,,,69,53
USC00042706,"EL CAJON, CA US",4/26/2014,,0.22,,,63,53
USC00042706,"EL CAJON, CA US",4/27/2014,,0,,,69,53
USC00042706,"EL CAJON, CA US",4/28/2014,,0,,,80,50
USC00042706,"EL CAJON, CA US",4/29/2014,,0,,,92,53
USC00042706,"EL CAJON, CA US",4/30/2014,,0,,,91,57
USC00042706,"EL CAJON, CA US",5/1/2014,,0,,,94,56
USC00042706,"EL CAJON, CA US",5/2/2014,,0,,,97,57
USC00042706,"EL CAJON, CA US",5/3/2014,,0,,,94,57
USC00042706,"EL CAJON, CA US",5/4/2014,,0,,,85,54
USC00042706,"EL CAJON, CA US",5/5/2014,,0,,,70,53
USC00042706,"EL CAJON, CA US",5/6/2014,,0,,,64,57
USC00042706,"EL CAJON, CA US",5/7/2014,,0,,,67,53
USC00042706,"EL CAJON, CA US",5/8/2014,,0,,,70,58
USC00042706,"EL CAJON, CA US",5/9/2014,,0,,,75,52
USC00042706,"EL CAJON, CA US",5/10/2014,,0,,,71,61
USC00042706,"EL CAJON, CA US",5/11/2014,,0,,,80,53
USC00042706,"EL CAJON, CA US",5/12/2014,,0,,,92,51
USC00042706,"EL CAJON, CA US",5/13/2014,,0,,,94,56
USC00042706,"EL CAJON, CA US",5/14/2014,,0,,,99,56
USC00042706,"EL CAJON, CA US",5/15/2014,,0,,,104,58
USC00042706,"EL CAJON, CA US",5/16/2014,,0,,,98,62
USC00042706,"EL CAJON, CA US",5/17/2014,,0,,,84,59
USC00042706,"EL CAJON, CA US",5/18/2014,,0,,,76,60
USC00042706,"EL CAJON, CA US",5/19/2014,,0,,,72,61
USC00042706,"EL CAJON, CA US",5/20/2014,,0,,,70,59
USC00042706,"EL CAJON, CA US",5/21/2014,,0,,,72,54
USC00042706,"EL CAJON, CA US",5/22/2014,,0,,,67,61
USC00042706,"EL CAJON, CA US",5/23/2014,,0,,,73,61
USC00042706,"EL CAJON, CA US",5/24/2014,,0,,,68,61
USC00042706,"EL CAJON, CA US",5/25/2014,,0,,,79,62
USC00042706,"EL CAJON, CA US",5/26/2014,,0,,,85,58
USC00042706,"EL CAJON, CA US",5/27/2014,,0,,,82,64
USC00042706,"EL CAJON, CA US",5/28/2014,,0,,,82,62
USC00042706,"EL CAJON, CA US",5/29/2014,,0,,,81,62
USC00042706,"EL CAJON, CA US",5/30/2014,,0,,,83,56
USC00042706,"EL CAJON, CA US",5/31/2014,,0,,,86,57
USC00042706,"EL CAJON, CA US",6/1/2014,,0,,,86,56
USC00042706,"EL CAJON, CA US",6/2/2014,,0,,,83,60
USC00042706,"EL CAJON, CA US",6/3/2014,,0,,,90,55
USC00042706,"EL CAJON, CA US",6/4/2014,,0,,,88,58
USC00042706,"EL CAJON, CA US",6/5/2014,,0,,,86,59
USC00042706,"EL CAJON, CA US",6/6/2014,,0,,,77,60
USC00042706,"EL CAJON, CA US",6/7/2014,,0,,,79,60
USC00042706,"EL CAJON, CA US",6/8/2014,,0,,,81,59
USC00042706,"EL CAJON, CA US",6/9/2014,,0,,,84,59
USC00042706,"EL CAJON, CA US",6/10/2014,,0,,,77,64
USC00042706,"EL CAJON, CA US",6/11/2014,,0,,,83,63
USC00042706,"EL CAJON, CA US",6/12/2014,,0,,,82,63
USC00042706,"EL CAJON, CA US",6/13/2014,,0,,,81,62
USC00042706,"EL CAJON, CA US",6/14/2014,,0,,,82,59
USC00042706,"EL CAJON, CA US",6/15/2014,,0,,,81,58
USC00042706,"EL CAJON, CA US",6/16/2014,,0,,,80,59
USC00042706,"EL CAJON, CA US",6/17/2014,,0,,,81,58
USC00042706,"EL CAJON, CA US",6/18/2014,,0,,,77,59
USC00042706,"EL CAJON, CA US",6/19/2014,,0,,,82,55
USC00042706,"EL CAJON, CA US",6/20/2014,,0,,,84,59
USC00042706,"EL CAJON, CA US",6/21/2014,,0,,,85,59
USC00042706,"EL CAJON, CA US",6/22/2014,,0,,,79,62
USC00042706,"EL CAJON, CA US",6/23/2014,,0,,,79,61
USC00042706,"EL CAJON, CA US",6/24/2014,,0,,,80,61
USC00042706,"EL CAJON, CA US",6/25/2014,,0,,,81,63
USC00042706,"EL CAJON, CA US",6/26/2014,,0,,,82,64
USC00042706,"EL CAJON, CA US",6/27/2014,,0,,,76,65
USC00042706,"EL CAJON, CA US",6/28/2014,,0,,,81,61
USC00042706,"EL CAJON, CA US",6/29/2014,,0,,,82,64
USC00042706,"EL CAJON, CA US",6/30/2014,,0,,,81,64
USC00042706,"EL CAJON, CA US",7/1/2014,,0,,,82,62
USC00042706,"EL CAJON, CA US",7/2/2014,,0,,,87,65
USC00042706,"EL CAJON, CA US",7/3/2014,,0,,,91,64
USC00042706,"EL CAJON, CA US",7/4/2014,,0,,,88,66
USC00042706,"EL CAJON, CA US",7/5/2014,,0,,,91,69
USC00042706,"EL CAJON, CA US",7/6/2014,,0,,,93,69
USC00042706,"EL CAJON, CA US",7/7/2014,,0,,,91,67
USC00042706,"EL CAJON, CA US",7/8/2014,,0,,,87,65
USC00042706,"EL CAJON, CA US",7/9/2014,,0,,,86,65
USC00042706,"EL CAJON, CA US",7/10/2014,,0,,,90,65
USC00042706,"EL CAJON, CA US",7/11/2014,,0,,,87,67
USC00042706,"EL CAJON, CA US",7/12/2014,,0,,,86,64
USC00042706,"EL CAJON, CA US",7/13/2014,,0,,,84,65
USC00042706,"EL CAJON, CA US",7/14/2014,,0,,,83,67
USC00042706,"EL CAJON, CA US",7/15/2014,,0,,,74,67
USC00042706,"EL CAJON, CA US",7/16/2014,,0,,,84,68
USC00042706,"EL CAJON, CA US",7/17/2014,,0,,,81,67
USC00042706,"EL CAJON, CA US",7/18/2014,,0,,,83,64
USC00042706,"EL CAJON, CA US",7/19/2014,,0,,,79,66
USC00042706,"EL CAJON, CA US",7/20/2014,,0,,,82,69
USC00042706,"EL CAJON, CA US",7/21/2014,,0,,,87,68
USC00042706,"EL CAJON, CA US",7/22/2014,,0,,,88,65
USC00042706,"EL CAJON, CA US",7/23/2014,,0,,,95,63
USC00042706,"EL CAJON, CA US",7/24/2014,,0,,,95,66
USC00042706,"EL CAJON, CA US",7/25/2014,,0,,,87,69
USC00042706,"EL CAJON, CA US",7/26/2014,,0,,,89,67
USC00042706,"EL CAJON, CA US",7/27/2014,,0,,,92,69
USC00042706,"EL CAJON, CA US",7/28/2014,,0,,,95,69
USC00042706,"EL CAJON, CA US",7/29/2014,,0,,,96,69
USC00042706,"EL CAJON, CA US",7/30/2014,,0,,,92,68
USC00042706,"EL CAJON, CA US",7/31/2014,,0,,,93,69
USC00042706,"EL CAJON, CA US",8/1/2014,,0,,,90,69
USC00042706,"EL CAJON, CA US",8/2/2014,,0.01,,,81,70
USC00042706,"EL CAJON, CA US",8/3/2014,,0.28,,,82,70
USC00042706,"EL CAJON, CA US",8/4/2014,,0,,,92,71
USC00042706,"EL CAJON, CA US",8/5/2014,,0,,,90,62
USC00042706,"EL CAJON, CA US",8/6/2014,,0,,,84,66
USC00042706,"EL CAJON, CA US",8/7/2014,,0,,,83,66
USC00042706,"EL CAJON, CA US",8/8/2014,,0,,,81,65
USC00042706,"EL CAJON, CA US",8/9/2014,,0,,,84,65
USC00042706,"EL CAJON, CA US",8/10/2014,,0,,,88,63
USC00042706,"EL CAJON, CA US",8/11/2014,,0,,,89,67
USC00042706,"EL CAJON, CA US",8/12/2014,,0,,,89,70
USC00042706,"EL CAJON, CA US",8/13/2014,,0,,,87,70
USC00042706,"EL CAJON, CA US",8/14/2014,,0,,,90,63
USC00042706,"EL CAJON, CA US",8/15/2014,,0,,,95,68
USC00042706,"EL CAJON, CA US",8/16/2014,,0,,,96,69
USC00042706,"EL CAJON, CA US",8/17/2014,,0,,,95,67
USC00042706,"EL CAJON, CA US",8/18/2014,,0,,,87,69
USC00042706,"EL CAJON, CA US",8/19/2014,,0,,,79,68
USC00042706,"EL CAJON, CA US",8/20/2014,,0,,,83,67
USC00042706,"EL CAJON, CA US",8/21/2014,,0,,,89,66
USC00042706,"EL CAJON, CA US",8/22/2014,,0,,,87,65
USC00042706,"EL CAJON, CA US",8/23/2014,,0,,,89,60
USC00042706,"EL CAJON, CA US",8/24/2014,,0,,,89,61
USC00042706,"EL CAJON, CA US",8/25/2014,,0,,,89,65
USC00042706,"EL CAJON, CA US",8/26/2014,,0,,,91,64
USC00042706,"EL CAJON, CA US",8/27/2014,,0,,,97,66
USC00042706,"EL CAJON, CA US",8/28/2014,,0,,,97,67
USC00042706,"EL CAJON, CA US",8/29/2014,,0,,,93,66
USC00042706,"EL CAJON, CA US",8/30/2014,,0,,,92,64
USC00042706,"EL CAJON, CA US",8/31/2014,,0,,,91,66
USC00042706,"EL CAJON, CA US",9/1/2014,,0,,,85,66
USC00042706,"EL CAJON, CA US",9/2/2014,,0,,,87,66
USC00042706,"EL CAJON, CA US",9/3/2014,,0,,,84,69
USC00042706,"EL CAJON, CA US",9/4/2014,,0,,,86,68
USC00042706,"EL CAJON, CA US",9/5/2014,,0,,,88,62
USC00042706,"EL CAJON, CA US",9/6/2014,,0,,,96,67
USC00042706,"EL CAJON, CA US",9/7/2014,,0,,,94,73
USC00042706,"EL CAJON, CA US",9/8/2014,,0,,,94,73
USC00042706,"EL CAJON, CA US",9/9/2014,,0,,,90,74
USC00042706,"EL CAJON, CA US",9/10/2014,,0,,,93,67
USC00042706,"EL CAJON, CA US",9/11/2014,,0,,,93,68
USC00042706,"EL CAJON, CA US",9/12/2014,,0,,,95,67
USC00042706,"EL CAJON, CA US",9/13/2014,,0,,,100,68
USC00042706,"EL CAJON, CA US",9/14/2014,,0,,,102,71
USC00042706,"EL CAJON, CA US",9/15/2014,,0,,,102,73
USC00042706,"EL CAJON, CA US",9/16/2014,,0,,,104,74
USC00042706,"EL CAJON, CA US",9/17/2014,,0,,,99,77
USC00042706,"EL CAJON, CA US",9/18/2014,,0,,,86,71
USC00042706,"EL CAJON, CA US",9/19/2014,,0,,,85,70
USC00042706,"EL CAJON, CA US",9/20/2014,,0,,,81,69
USC00042706,"EL CAJON, CA US",9/21/2014,,0,,,83,65
USC00042706,"EL CAJON, CA US",9/22/2014,,0,,,88,62
USC00042706,"EL CAJON, CA US",9/23/2014,,0,,,92,61
USC00042706,"EL CAJON, CA US",9/24/2014,,0,,,95,65
USC00042706,"EL CAJON, CA US",9/25/2014,,0,,,94,69
USC00042706,"EL CAJON, CA US",9/26/2014,,0,,,86,69
USC00042706,"EL CAJON, CA US",9/27/2014,,0,,,78,62
USC00042706,"EL CAJON, CA US",9/28/2014,,0,,,77,61
USC00042706,"EL CAJON, CA US",9/29/2014,,0,,,81,58
USC00042706,"EL CAJON, CA US",9/30/2014,,0,,,88,60
USC00042706,"EL CAJON, CA US",10/1/2014,,0,,,81,60
USC00042706,"EL CAJON, CA US",10/2/2014,,0,,,100,58
USC00042706,"EL CAJON, CA US",10/3/2014,,0,,,99,55
USC00042706,"EL CAJON, CA US",10/4/2014,,0,,,98,57
USC00042706,"EL CAJON, CA US",10/5/2014,,0,,,96,58
USC00042706,"EL CAJON, CA US",10/6/2014,,0,,,95,59
USC00042706,"EL CAJON, CA US",10/7/2014,,0,,,93,69
USC00042706,"EL CAJON, CA US",10/8/2014,,0,,,88,59
USC00042706,"EL CAJON, CA US",10/9/2014,,0,,,80,65
USC00042706,"EL CAJON, CA US",10/10/2014,,0,,,84,58
USC00042706,"EL CAJON, CA US",10/11/2014,,0,,,85,61
USC00042706,"EL CAJON, CA US",10/12/2014,,0,,,81,59
USC00042706,"EL CAJON, CA US",10/13/2014,,0,,,84,57
USC00042706,"EL CAJON, CA US",10/14/2014,,0,,,84,58
USC00042706,"EL CAJON, CA US",10/15/2014,,0,,,78,64
USC00042706,"EL CAJON, CA US",10/16/2014,,0,,,79,58
USC00042706,"EL CAJON, CA US",10/17/2014,,0.01,,,78,65
USC00042706,"EL CAJON, CA US",10/18/2014,,0,,,77,64
USC00042706,"EL CAJON, CA US",10/19/2014,,0,,,79,62
USC00042706,"EL CAJON, CA US",10/20/2014,,0,,,79,59
USC00042706,"EL CAJON, CA US",10/21/2014,,0,,,83,63
USC00042706,"EL CAJON, CA US",10/22/2014,,0,,,88,53
USC00042706,"EL CAJON, CA US",10/23/2014,,0,,,90,54
USC00042706,"EL CAJON, CA US",10/24/2014,,0,,,93,56
USC00042706,"EL CAJON, CA US",10/25/2014,,0,,,84,61
USC00042706,"EL CAJON, CA US",10/26/2014,,0,,,74,61
USC00042706,"EL CAJON, CA US",10/27/2014,,0,,,78,54
USC00042706,"EL CAJON, CA US",10/28/2014,,0,,,81,53
USC00042706,"EL CAJON, CA US",10/29/2014,,0,,,88,54
USC00042706,"EL CAJON, CA US",10/30/2014,,0,,,81,53
USC00042706,"EL CAJON, CA US",10/31/2014,,0,,,72,66
USC00042706,"EL CAJON, CA US",11/1/2014,,0.29,,,69,61
USC00042706,"EL CAJON, CA US",11/2/2014,,0.04,,,69,52
USC00042706,"EL CAJON, CA US",11/3/2014,,0,,,75,47
USC00042706,"EL CAJON, CA US",11/4/2014,,0,,,80,44
USC00042706,"EL CAJON, CA US",11/5/2014,,0,,,90,44
USC00042706,"EL CAJON, CA US",11/6/2014,,0,,,93,47
USC00042706,"EL CAJON, CA US",11/7/2014,,0,,,91,49
USC00042706,"EL CAJON, CA US",11/8/2014,,0,,,91,49
USC00042706,"EL CAJON, CA US",11/9/2014,,0,,,82,50
USC00042706,"EL CAJON, CA US",11/10/2014,,0,,,72,56
USC00042706,"EL CAJON, CA US",11/11/2014,,0,,,68,62
USC00042706,"EL CAJON, CA US",11/12/2014,,0,,,71,61
USC00042706,"EL CAJON, CA US",11/13/2014,,0,,,72,58
USC00042706,"EL CAJON, CA US",11/14/2014,,0,,,71,60
USC00042706,"EL CAJON, CA US",11/15/2014,,0,,,71,52
USC00042706,"EL CAJON, CA US",11/16/2014,,0,,,76,52
USC00042706,"EL CAJON, CA US",11/17/2014,,0,,,78,41
USC00042706,"EL CAJON, CA US",11/18/2014,,0,,,80,40
USC00042706,"EL CAJON, CA US",11/19/2014,,0,,,76,42
USC00042706,"EL CAJON, CA US",11/20/2014,,0,,,72,43
USC00042706,"EL CAJON, CA US",11/21/2014,,0.17,,,70,57
USC00042706,"EL CAJON, CA US",11/22/2014,,0,,,75,48
USC00042706,"EL CAJON, CA US",11/23/2014,,0,,,78,47
USC00042706,"EL CAJON, CA US",11/24/2014,,0,,,82,41
USC00042706,"EL CAJON, CA US",11/25/2014,,0,,,81,41
USC00042706,"EL CAJON, CA US",11/26/2014,,0,,,89,43
USC00042706,"EL CAJON, CA US",11/27/2014,,0,,,91,45
USC00042706,"EL CAJON, CA US",11/28/2014,,0,,,84,44
USC00042706,"EL CAJON, CA US",11/29/2014,,0,,,79,42
USC00042706,"EL CAJON, CA US",11/30/2014,,0,,,71,51
USC00042706,"EL CAJON, CA US",12/1/2014,,0,,,73,49
USC00042706,"EL CAJON, CA US",12/2/2014,,0.06,,,69,59
USC00042706,"EL CAJON, CA US",12/3/2014,,0.57,,,67,61
USC00042706,"EL CAJON, CA US",12/4/2014,,0.44,,,72,62
USC00042706,"EL CAJON, CA US",12/5/2014,,0,,,70,53
USC00042706,"EL CAJON, CA US",12/6/2014,,0,,,74,56
USC00042706,"EL CAJON, CA US",12/7/2014,,0,,,81,50
USC00042706,"EL CAJON, CA US",12/8/2014,,0,,,78,51
USC00042706,"EL CAJON, CA US",12/9/2014,,0,,,81,55
USC00042706,"EL CAJON, CA US",12/10/2014,,0,,,81,55
USC00042706,"EL CAJON, CA US",12/11/2014,,0,,,70,56
USC00042706,"EL CAJON, CA US",12/12/2014,,0.5,,,64,55
USC00042706,"EL CAJON, CA US",12/13/2014,,0.11,,,65,47
USC00042706,"EL CAJON, CA US",12/14/2014,,0,,,67,42
USC00042706,"EL CAJON, CA US",12/15/2014,,0,,,65,44
USC00042706,"EL CAJON, CA US",12/16/2014,,0.19,,,61,48
USC00042706,"EL CAJON, CA US",12/17/2014,,0.51,,,64,53
USC00042706,"EL CAJON, CA US",12/18/2014,,0,,,64,48
USC00042706,"EL CAJON, CA US",12/19/2014,,0,,,68,45
USC00042706,"EL CAJON, CA US",12/20/2014,,0,,,65,45
USC00042706,"EL CAJON, CA US",12/21/2014,,0,,,71,47
USC00042706,"EL CAJON, CA US",12/22/2014,,0,,,80,45
USC00042706,"EL CAJON, CA US",12/23/2014,,0,,,84,45
USC00042706,"EL CAJON, CA US",12/24/2014,,0,,,77,43
USC00042706,"EL CAJON, CA US",12/25/2014,,0,,,65,54
USC00042706,"EL CAJON, CA US",12/26/2014,,0,,,65,35
USC00042706,"EL CAJON, CA US",12/27/2014,,0,,,64,34
USC00042706,"EL CAJON, CA US",12/28/2014,,0,,,63,33
USC00042706,"EL CAJON, CA US",12/29/2014,,0,,,66,36
USC00042706,"EL CAJON, CA US",12/30/2014,,0.18,,,58,46
USC00042706,"EL CAJON, CA US",12/31/2014,,0.28,,,51,41
USC00042706,"EL CAJON, CA US",1/1/2015,,0,,,59,32
USC00042706,"EL CAJON, CA US",1/2/2015,,0,,,61,33
USC00042706,"EL CAJON, CA US",1/3/2015,,0,,,64,36
USC00042706,"EL CAJON, CA US",1/4/2015,,0,,,73,36
USC00042706,"EL CAJON, CA US",1/5/2015,,0,,,86,39
USC00042706,"EL CAJON, CA US",1/6/2015,,0,,,88,41
USC00042706,"EL CAJON, CA US",1/7/2015,,0,,,80,40
USC00042706,"EL CAJON, CA US",1/8/2015,,0,,,73,50
USC00042706,"EL CAJON, CA US",1/9/2015,,0,,,70,52
USC00042706,"EL CAJON, CA US",1/10/2015,,0,,,73,45
USC00042706,"EL CAJON, CA US",1/11/2015,,0.44,,,60,55
USC00042706,"EL CAJON, CA US",1/12/2015,,0.07,,,69,56
USC00042706,"EL CAJON, CA US",1/13/2015,,0,,,69,51
USC00042706,"EL CAJON, CA US",1/14/2015,,0,,,73,42
USC00042706,"EL CAJON, CA US",1/15/2015,,0,,,76,41
USC00042706,"EL CAJON, CA US",1/16/2015,,0,,,76,39
USC00042706,"EL CAJON, CA US",1/17/2015,,0,,,79,42
USC00042706,"EL CAJON, CA US",1/18/2015,,0,,,78,42
USC00042706,"EL CAJON, CA US",1/19/2015,,0,,,75,42
USC00042706,"EL CAJON, CA US",1/20/2015,,0,,,68,46
USC00042706,"EL CAJON, CA US",1/21/2015,,0,,,75,51
USC00042706,"EL CAJON, CA US",1/22/2015,,0,,,76,39
USC00042706,"EL CAJON, CA US",1/23/2015,,0,,,76,39
USC00042706,"EL CAJON, CA US",1/24/2015,,0,,,80,42
USC00042706,"EL CAJON, CA US",1/25/2015,,0,,,79,47
USC00042706,"EL CAJON, CA US",1/26/2015,,0.06,,,73,54
USC00042706,"EL CAJON, CA US",1/27/2015,,0.01,,,74,49
USC00042706,"EL CAJON, CA US",1/28/2015,,0,,,76,47
